product_id,review_id,sku_id,timestamp,rating,in_window,disposition,substantive,duplicate_of,original_text,reason,uncertainty,source_ref
1732510609891758832,7679272604798519054,1732510617632674544,2026-08-29T02:20:30.145Z,2,False,outside_window,,,"The fits good in the bra, but those metal things jab you hook in the front. I would prefer to send it back, but I need a bra.",原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/44
1732510609891758832,7679258673017554701,1732510617632674544,2026-08-29T01:25:44.768Z,5,False,outside_window,,,"Me gustó mucho este sostén, es cómodo, se ajusta bien y el cierre delantero hace que sea muy fácil de poner.”",原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/45
1732510609891758832,7679236749525600013,1732510617632477936,2026-08-29T00:00:42.902Z,5,False,outside_window,,,"Absolutely love this bra. It is so comfortable, Fitting and so flattering I wear at night and have no issues. It’s the best bra and very supportive.",原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/46
1732510609891758832,7679224735648990989,1732510617632674544,2026-08-28T23:14:04.839Z,5,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/47
1732510609891758832,7679211061266859789,1732510617632477936,2026-08-28T22:21:00.247Z,5,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/48
1732510609891758832,7679211015957595918,1732510617632805616,2026-08-28T22:20:51.951Z,5,False,outside_window,,,Very nice,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/49
1732510609891758832,7679190232878352141,1732510617632674544,2026-08-28T21:00:16.317Z,5,False,outside_window,,,"True to size, The shipping came fast, it’s super soft would probably buy again.",原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/50
1732510609891758832,7679159511109945102,1732510617632543472,2026-08-28T19:01:03.142Z,5,False,outside_window,,,Absolutely love the comfort of this bra! So pretty!,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/51
1732510609891758832,7678834217627731726,1732510617632609008,2026-08-27T21:58:40.833Z,3,False,outside_window,,,Not exactly what I was hoping for but  if I ordered the next size up it might,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/52
1732510609891758832,7678810043994654478,1732510617632609008,2026-08-27T20:24:56.660Z,1,False,outside_window,,,Horrible fit padding was all wavy looked horrible,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/53
1732510609891758832,7678781227315103502,1732510617633002224,2026-08-27T18:33:05.042Z,5,False,outside_window,,,"Runs a little small, but am obsessed!!",原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/54
1732510609891758832,7678519864838883103,1732510617633002224,2026-08-27T01:38:50.921Z,5,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/55
1732510609891758832,7678519822686242591,1732510617632674544,2026-08-27T01:38:47.754Z,5,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/56
1732510609891758832,7678509240495294238,1732510617632477936,2026-08-27T00:57:52.321Z,5,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/57
1732510609891758832,7678428853024016159,1732510617632936688,2026-08-26T19:45:50.327Z,4,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/58
1732510609891758832,7678389380754540319,1732510617632674544,2026-08-26T17:12:23.920Z,2,False,outside_window,,,"Very pretty, magnetic clasp is strong and sturdy, very comfortable but boobs spill out of bra with movement - looks terrible with tshirt",原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/59
1732510609891758832,7678381304664082206,1732510617632674544,2026-08-26T16:41:16.123Z,3,False,outside_window,,,"I really wanted to like this bra, but it fits a little to tight under the bust and because it clasped in front it can't be adjusted. If i get a bigger size it'll be too big.",原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/60
1732510609891758832,7678301677237192462,1732510617632871152,2026-08-26T11:32:16.239Z,5,False,outside_window,,,Just as advertised. Super comfy and does hoist up the twins quite nicely.,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/61
1732510609891758832,7678258781758998285,1732510617633002224,2026-08-26T08:46:06.342Z,5,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/62
1732510609891758832,7678127986557830925,1732510617632740080,2026-08-26T00:18:03.325Z,5,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/63
1732510609891758832,7678074915825338125,1732510617632740080,2026-08-25T20:52:11.113Z,3,False,outside_window,,,I needed to buy a bigger size but the pads move a lot and don't stay in place,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/64
1732510609891758832,7678071029326989069,1732510617632936688,2026-08-25T20:37:03.225Z,1,False,outside_window,,,"Awful fit, hate it",原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/65
1732510609891758832,7678012631946446606,1732510617632871152,2026-08-25T16:50:26.849Z,5,False,outside_window,,,Usually the hooks break on their bras. But so far these are good. Very comfortable and flattering. They don't make my back bulge stick out. They're like a second skin.,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/66
1732510609891758832,7678012340817856269,1732510617632543472,2026-08-25T16:49:23.911Z,5,False,outside_window,,,"Usually the hooks break on theif bras. I'm hoping these stay put. Aside from that, very comfortable!!! I'm a 32DD and the size chart is on point! Very flattering.",原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/67
1732510609891758832,7677953752774592269,1732510617633002224,2026-08-25T13:02:06.789Z,4,False,outside_window,,,Comfortable but not as much lift as had hoped for,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/68
1732510609891758832,7677953609041807117,1732510617632674544,2026-08-25T13:01:40.306Z,3,False,outside_window,,,"Comfortable. Did not ""lift"" as much as I had hoped for.",原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/69
1732510609891758832,7677798204300379917,1732510617632936688,2026-08-25T02:59:15.174Z,2,False,outside_window,,,Does not support,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/70
1732510609891758832,7677699989497399053,1732510617632543472,2026-08-24T20:37:15.185Z,5,False,outside_window,,,Love this bra. So soft and supportive. I wear a 36 D bra and I read where I would need a small in this one. I almost could do up to a medium but the small just pushes my boobs up a little extra and I don’t mind that at all.,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/71
1732510609891758832,7677664349533472526,1732510617633067760,2026-08-24T18:18:58.117Z,4,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/72
1732510609891758832,7677664325770872589,1732510617632740080,2026-08-24T18:18:55.645Z,4,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/73
1732510609891758832,7677633990083856141,1732510617632609008,2026-08-24T16:21:14.739Z,5,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/74
1732510609891758832,7677597019771275022,1732510617633002224,2026-08-24T13:57:48.561Z,5,False,outside_window,,,This bra fit perfectly if your looking for a bra this is a good choice,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/75
1732510609891758832,7677584363714692877,1732510617632936688,2026-08-24T13:08:43.051Z,5,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/76
1732510609891758832,7677584169196422926,1732510617633002224,2026-08-24T13:08:01.783Z,5,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/77
1732510609891758832,7677575120189277965,1732510617633002224,2026-08-24T12:32:51.761Z,5,False,outside_window,,,The fabric is extra soft and no underwire . Able to get maximum cleavage,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/78
1732510609891758832,7677575095996647182,1732510617632674544,2026-08-24T12:32:39.430Z,5,False,outside_window,,,The fabric is extra soft and no underwire . Able to get maximum cleavage,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/79
1732510609891758832,7677295309304563469,1732510617633067760,2026-08-23T18:26:54.295Z,5,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/80
1732510609891758832,7677267279687681805,1732510617633002224,2026-08-23T16:38:08.247Z,5,False,outside_window,,,Super comfy. Seriously feels like I’m not wearing anything. Love the front magnetic closures. Very supportive. I’m a 36 DD wearing a large. I will definitely be ordering more,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/81
1732510609891758832,7677245714188011278,1732510617633002224,2026-08-23T15:14:30.120Z,3,False,outside_window,,,Was not a fan of this fit. All of the ads show this cleavage and push up aspect to it. This bra left me looking flat and very pushed apart. The bra itself is good material and looked cute. Guess it’s more for very large chested ladies or people with implants.,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/82
1732510609891758832,7677044919694558989,1732510617633067760,2026-08-23T02:16:19.769Z,5,False,outside_window,,,,原固定窗口外，只做范围隔离和全量同正文核对；本阶段未逐条进行历史语义分类。,不用于补足当期门槛。,data_acquisition/apify_reviews/records/keyword_products_apify_20260907/api_reviews.json#/83
